Chair Name, Cell Name, Location ID, Chair X, Chair Y, Chair Z
"Chair #5", "House for Sale", "CheydinhalHouseForSale", 196.560394, -267.973297, -163.733246
"Chair #6", "House for Sale", "CheydinhalHouseForSale", 305.603699, -194.609558, -163.733246
"Stool #1", "House for Sale", "CheydinhalHouseForSale", -92.620758, -372.293823, -192.385834
"Bed #1", "House for Sale", "LeyawiinHouseForSale", -94.601379, -157.305878, -80.986679
"Chair #1", "House for Sale", "LeyawiinHouseForSale", 147.353119, 195.885193, -80.261528
"Chair #2", "House for Sale", "LeyawiinHouseForSale", 219.237244, 263.509369, -80.261528
"Chair #3", "House for Sale", "LeyawiinHouseForSale", 221.285080, 111.732201, -80.261528
"Chair #4", "House for Sale", "LeyawiinHouseForSale", 300.166779, 194.538132, -80.261528
"Chair #5", "House for Sale", "LeyawiinHouseForSale", 323.602325, 30.535234, -80.261528
"Stool #1", "House for Sale", "LeyawiinHouseForSale", -114.241226, 279.845947, -97.980820
"Bed #1", "House of Dementia", "SENSHouseofDementia", 3481.302490, -1919.891357, -900.154541
"Bench #1", "House of Dementia", "SENSHouseofDementia", 196.391846, -3559.945068, -1179.606567
"Bench #2", "House of Dementia", "SENSHouseofDementia", 207.664871, -2584.532227, -1179.606567
"Bench #3", "House of Dementia", "SENSHouseofDementia", 763.826599, -676.722717, -795.715820
"Bench #4", "House of Dementia", "SENSHouseofDementia", 773.953247, 670.529724, -795.715820
"Chair #1", "House of Dementia", "SENSHouseofDementia", 1393.065186, -98.459808, -774.036011
"Chair #2", "House of Dementia", "SENSHouseofDementia", 1399.494751, 101.024338, -774.039368
"Chair #3", "House of Dementia", "SENSHouseofDementia", 3460.466797, -1672.842163, -903.120544
"Chair #4", "House of Dementia", "SENSHouseofDementia", 3469.007080, -2275.994629, -903.011963
"Chair #5", "House of Dementia", "SENSHouseofDementia", 3528.604004, -1588.808228, -903.120544
"Makeshift Bed #1", "House of Dementia", "SENSHouseofDementia", 367.998840, -2276.522461, -1204.256348
"Makeshift Bed #2", "House of Dementia", "SENSHouseofDementia", 471.601349, -3891.216309, -1204.983643
"Makeshift Bed #3", "House of Dementia", "SENSHouseofDementia", 859.136780, -2294.915283, -1203.723389
"Snuggle Bench #1", "House of Dementia", "SENSHouseofDementia", 2974.356445, -1603.396362, -905.284485
"Snuggle Bench #2", "House of Dementia", "SENSHouseofDementia", 2988.267334, -2113.904785, -905.284485
"Snuggle Bench #3", "House of Dementia", "SENSHouseofDementia", 3112.822266, -2391.765381, -905.284485
"Snuggle Bench #4", "House of Dementia", "SENSHouseofDementia", 3131.656738, -1434.892090, -905.417419
"Throne #1", "House of Dementia", "SENSHouseofDementia", 1464.552246, 0.104756, -685.211060
"Bed #1", "House of Mania", "SENSHouseofMania", 1919.171265, 3487.142822, -1027.778809
"Bench #1", "House of Mania", "SENSHouseofMania", 2195.779541, 3131.169189, -1051.326294
"Bench #2", "House of Mania", "SENSHouseofMania", 2411.004395, 3135.264404, -1051.326294
"Chair #1", "House of Mania", "SENSHouseofMania", 1109.911621, -80.300552, -870.035339
"Chair #2", "House of Mania", "SENSHouseofMania", 1110.258301, 81.985535, -870.035339
"Chair #3", "House of Mania", "SENSHouseofMania", 1219.473877, 79.699463, -870.035339
"Chair #4", "House of Mania", "SENSHouseofMania", 1219.508545, -80.300552, -870.035339
"Chair #5", "House of Mania", "SENSHouseofMania", 2285.223877, 3519.045654, -1029.638672
"Snuggle Bench #1", "House of Mania", "SENSHouseofMania", 1438.714111, 3419.291016, -1030.150146
"Throne #1", "House of Mania", "SENSHouseofMania", 1407.620483, -0.289882, -781.857300
"A Battered Stool #1", "Howling Cave Lower Galleries", "HowlingCave02", 1437.967041, 895.143188, 7.697359
"Bed #1", "Howling Halls, Antechamber", "XPHowlingHalls03", 2336.000000, 2100.569336, 748.221130
"Bench #1", "Howling Halls, Antechamber", "XPHowlingHalls03", 1907.886719, 3446.028076, 596.673706
"Bench #2", "Howling Halls, Antechamber", "XPHowlingHalls03", 3040.000000, 3192.000000, 600.000000
"Bed #1", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 10436.880859, 1491.887573, -403.778839
"Bed #2", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 10463.536133, 373.186249, -403.778839
"Bed #3", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 10482.966797, -570.991089, -404.154510
"Bench #1", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 10466.870117, 2492.508057, -491.326294
"Chair #1", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 5834.088379, 970.751648, -477.351471
"Chair #2", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 6319.782227, 1102.951660, -477.351471
"Chair #3", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8589.435547, 433.318970, 162.648712
"Chair #4", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8589.625000, 605.563232, 162.648712
"Chair #5", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8592.290039, 770.013855, 162.648712
"Chair #6", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8674.482422, 811.311584, 162.648712
"Chair #7", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8791.712891, 432.008453, 162.648712
"Chair #8", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8792.298828, 688.007690, 162.648712
"Chair #9", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8795.347656, 499.183472, 162.648712
"Chair #10", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8795.933594, 755.182678, 162.648712
"Stool #1", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8576.309570, 486.804199, 144.929382
"Stool #2", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8581.671875, 715.672974, 144.929382
"Stool #3", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8590.982422, 657.860046, 144.929382
"Stool #4", "Howling Halls, Congregation Chambers", "XPHowlingHalls02", 8798.859375, 588.301819, 144.929382
"Bench #1", "Howling Halls, Narthex", "XPHowlingHalls01", -256.000000, 1632.000000, 2400.000000
"Bench #2", "Howling Halls, Narthex", "XPHowlingHalls01", -256.000000, 3104.000000, 2388.673828
"Bench #3", "Howling Halls, Narthex", "XPHowlingHalls01", -479.999939, 1632.000000, 2400.000000
"Bench #4", "Howling Halls, Narthex", "XPHowlingHalls01", -480.000000, 3104.000000, 2388.673828
"Bench #5", "Howling Halls, Narthex", "XPHowlingHalls01", 1087.999878, 3104.000244, 2388.393311
"Bench #6", "Howling Halls, Narthex", "XPHowlingHalls01", 1088.000000, 1632.000000, 2388.673828
"Bench #7", "Howling Halls, Narthex", "XPHowlingHalls01", 256.000000, 3104.000000, 2388.673828
"Bench #8", "Howling Halls, Narthex", "XPHowlingHalls01", 256.000061, 1631.999756, 2400.000000
"Bench #9", "Howling Halls, Narthex", "XPHowlingHalls01", 32.000000, 3104.000000, 2388.673828
"Bench #10", "Howling Halls, Narthex", "XPHowlingHalls01", 32.000130, 1631.999756, 2400.000000
"Bench #11", "Howling Halls, Narthex", "XPHowlingHalls01", 864.000000, 2240.000000, 2388.673828
"Bench #12", "Howling Halls, Narthex", "XPHowlingHalls01", 864.000000, 2368.000000, 2388.673828
"Bench #13", "Howling Halls, Narthex", "XPHowlingHalls01", 864.000000, 2496.000000, 2388.673828
"Bed #1", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 130.823761, 2444.349854, 7311.012695
"Bed #2", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 210.515686, 2171.788086, 7311.012695
"Chair #1", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 707.309570, 2213.984863, 6949.710449
"Chair #2", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 749.789429, 2547.521484, 7135.955566
"Chair #3", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 760.296387, 2405.147461, 6949.710449
"Chair #4", "Hrol Ulfgar's House", "BleakersWayHrolUlfgarsHouse", 921.252441, 2461.855957, 7135.955566
"Bedroll #1", "Hrota Cave", "HrotaCave", -2048.552490, -1190.968262, 298.426392
"Bedroll #2", "Hrota Cave", "HrotaCave", -2936.811768, -3192.500000, 521.548645
"Stool #1", "Hrota Cave", "HrotaCave", -1556.554077, -2670.513428, -17.016138
"Stool #2", "Hrota Cave", "HrotaCave", -2978.923828, -3029.979004, 546.016907
"Stool #3", "Hrota Cave", "HrotaCave", -5597.889648, -4156.368164, -105.884743
"Bedroll #1", "Hrotanda Vale Sanctum", "HrotandaVale02", 1006.265869, -6543.183594, -293.098999
"Bedroll #2", "Hrotanda Vale Sanctum", "HrotandaVale02", 1941.929688, -2517.979492, 15.939941
"Bedroll #3", "Hrotanda Vale Sanctum", "HrotandaVale02", 2150.299316, -2626.611328, 15.939941
"Bedroll #4", "Hrotanda Vale Sanctum", "HrotandaVale02", 931.332275, -6289.065430, -293.098999
"Bench #1", "Hrotanda Vale Sanctum", "HrotandaVale02", 2384.227539, -2449.595703, 41.939453
"Stone Bench #1", "Hrotanda Vale Sanctum", "HrotandaVale02", -1351.496338, -3809.677490, -919.392944
"Stone Bench #2", "Hrotanda Vale Sanctum", "HrotandaVale02", -1356.554565, -3324.238281, -919.392944
"Stone Bench #3", "Hrotanda Vale Sanctum", "HrotandaVale02", -1712.280273, -3815.869873, -919.392944
"Stone Bench #4", "Hrotanda Vale Sanctum", "HrotandaVale02", -1717.338501, -3330.430664, -919.392944
"Stool #1", "Hrotanda Vale Sanctum", "HrotandaVale02", 1729.463867, -2432.682129, 41.043213
"A Battered Stool #1", "Hrotanda Vale", "HrotandaVale", -4836.224609, 1785.936768, -600.576294
"A Battered Stool #2", "Hrotanda Vale", "HrotandaVale", -7192.324707, -1049.341797, -600.215576
"Bedroll #1", "Hrotanda Vale", "HrotandaVale", -4625.734375, 1648.816650, -613.098999
"Bedroll #2", "Hrotanda Vale", "HrotandaVale", -4674.942871, 1939.276489, -613.098999
"Bedroll #3", "Hrotanda Vale", "HrotandaVale", -6706.127930, -1360.423828, -620.573486
"Chair #1", "Ida Vlinorman's Basement", "ICElvenGardensIdaVlinormansHouseBasement", -6.069879, 239.102280, 46.896942
"Chair #2", "Ida Vlinorman's Basement", "ICElvenGardensIdaVlinormansHouseBasement", 58.115646, 242.820953, 46.896942
"Chair #3", "Ida Vlinorman's Basement", "ICElvenGardensIdaVlinormansHouseBasement", 83.035378, -4.707851, 46.896942
"Chair #1", "Ida Vlinorman's House", "ICElvenGardensIdaVlinormansHouse", -72.194344, -22.257189, 1.719871
"Chair #2", "Ida Vlinorman's House", "ICElvenGardensIdaVlinormansHouse", -79.429672, 195.445068, 1.725540
"Chair #3", "Ida Vlinorman's House", "ICElvenGardensIdaVlinormansHouse", 133.355331, 105.272995, 4.760860
"Bed #1", "Ida Vlinorman's Private Quarters", "ICElvenGardensIdaVlinormansHouseUpstairs", -275.407715, 96.265121, 51.348633
"Chair #1", "Ida Vlinorman's Private Quarters", "ICElvenGardensIdaVlinormansHouseUpstairs", -17.746397, 214.926270, 59.801270
"Chair #2", "Ida Vlinorman's Private Quarters", "ICElvenGardensIdaVlinormansHouseUpstairs", 11.740294, -94.102730, 61.747559
"Chair #3", "Ida Vlinorman's Private Quarters", "ICElvenGardensIdaVlinormansHouseUpstairs", 81.345070, 215.391983, 59.801270
"Bed #1", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 219.815689, 0.000000, -221.728760
"Chair #1", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -228.632095, -625.843750, -227.540741
"Chair #2", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -230.913559, 626.338074, -227.241302
"Chair #3", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -237.523956, -1.168728, -217.240555
"Chair #4", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -598.460693, -296.209137, -227.241302
"Chair #5", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -601.653015, 293.423187, -227.241302
"Chair #6", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -626.294739, -228.114746, -227.241302
"Chair #7", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -627.198303, 229.870041, -227.241302
"Chair #8", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -647.366516, -163.656845, -227.241302
"Chair #9", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", -650.050659, 158.491806, -227.241302
"Chair #10", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 224.809021, -514.710754, -227.241272
"Chair #11", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 229.235229, -372.118286, -222.059235
"Chair #12", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 315.842163, -302.453094, -227.241272
"Chair #13", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 355.410370, -531.159241, -227.241272
"Chair #14", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 442.407257, -458.985809, -222.059235
"Chair #15", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 450.860504, -315.501556, -222.059235
"Stool #1", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 533.666931, 246.530228, -250.784485
"Stool #2", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 583.571960, -95.562103, -250.448074
"Stool #3", "Imperial Battlemage's Chambers", "ICPalaceOcatoChambers", 592.604309, 84.493469, -250.448074
"Bed #1", "Imperial Bridge Inn", "ImperialBridgeInnTavern", -149.032547, -1189.338135, 674.862366
"Bed #2", "Imperial Bridge Inn", "ImperialBridgeInnTavern", -385.973755, -1334.956909, 674.862366
"Bed #3", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 190.137894, -1279.931152, 674.862366
"Chair #1", "Imperial Bridge Inn", "ImperialBridgeInnTavern", -120.248116, -1011.306824, 313.559265
"Chair #2", "Imperial Bridge Inn", "ImperialBridgeInnTavern", -82.660492, -1114.219482, 501.436005
"Chair #3", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 253.340500, -953.962341, 499.804779
"Chair #4", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 324.762756, -1044.888794, 499.804779
"Chair #5", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 38.738411, -993.072876, 313.559265
"Stool #1", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 134.126312, -1037.093750, 284.162262
"Stool #2", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 138.226349, -1104.167114, 285.703705
"Stool #3", "Imperial Bridge Inn", "ImperialBridgeInnTavern", 139.665894, -1185.278198, 285.703705
"Chair #1", "Imperial City Arena", "ICArena", -343.741730, 1549.158325, 677.026367
"Chair #2", "Imperial City Arena", "ICArena", -350.265900, -1191.011719, 385.375793
"Chair #3", "Imperial City Arena", "ICArena", -40.695427, 1446.236206, 710.201660
"Chair #4", "Imperial City Arena", "ICArena", -508.946533, 1519.640137, 674.353577
"Chair #5", "Imperial City Arena", "ICArena", -538.122070, -1158.388306, 385.375793
"Chair #6", "Imperial City Arena", "ICArena", 341.037750, 1531.513062, 677.026367
"Chair #7", "Imperial City Arena", "ICArena", 362.452881, -1184.084473, 385.923401
"Chair #8", "Imperial City Arena", "ICArena", 491.028198, 1509.899414, 677.026367
"Chair #9", "Imperial City Arena", "ICArena", 52.716934, 1446.248657, 710.201660
"Chair #10", "Imperial City Arena", "ICArena", 553.045654, -1178.736694, 385.923401
"Stool #1", "Imperial City Arena", "ICArena", -61.773750, -1106.272949, 365.618469
"Stool #2", "Imperial City Arena", "ICArena", 14.032784, -1153.165649, 365.618469
"Stool #3", "Imperial City Arena", "ICArena", 89.534325, -1103.022949, 365.618469
"Chair #1", "Imperial City Arena", "ICArenaGrandChampion", -343.741730, 1549.158325, 677.026367
"Chair #2", "Imperial City Arena", "ICArenaGrandChampion", -350.265900, -1191.011719, 385.375793
"Chair #3", "Imperial City Arena", "ICArenaGrandChampion", -40.695427, 1446.236206, 710.201660
"Chair #4", "Imperial City Arena", "ICArenaGrandChampion", -508.946533, 1519.640137, 674.353577
"Chair #5", "Imperial City Arena", "ICArenaGrandChampion", -538.122070, -1158.388306, 385.375793
"Chair #6", "Imperial City Arena", "ICArenaGrandChampion", 341.037750, 1531.513062, 677.026367
"Chair #7", "Imperial City Arena", "ICArenaGrandChampion", 362.452881, -1184.084473, 385.923401
"Chair #8", "Imperial City Arena", "ICArenaGrandChampion", 491.028198, 1509.899414, 677.026367
"Chair #9", "Imperial City Arena", "ICArenaGrandChampion", 52.716934, 1446.248657, 710.201660
"Chair #10", "Imperial City Arena", "ICArenaGrandChampion", 553.045654, -1178.736694, 385.923401
"Stool #1", "Imperial City Arena", "ICArenaGrandChampion", -61.773750, -1106.272949, 365.618469
"Stool #2", "Imperial City Arena", "ICArenaGrandChampion", 14.032784, -1153.165649, 365.618469
"Stool #3", "Imperial City Arena", "ICArenaGrandChampion", 89.534325, -1103.022949, 365.618469
"Chair #1", "Imperial City Arena", "ICArenaSpectators", -343.741730, 1549.158325, 677.026367
"Chair #2", "Imperial City Arena", "ICArenaSpectators", -350.265900, -1191.011719, 385.375793
"Chair #3", "Imperial City Arena", "ICArenaSpectators", -40.695427, 1446.236206, 710.201660
"Chair #4", "Imperial City Arena", "ICArenaSpectators", -508.946533, 1519.640137, 674.353577
"Chair #5", "Imperial City Arena", "ICArenaSpectators", -538.122070, -1158.388306, 385.375793
"Chair #6", "Imperial City Arena", "ICArenaSpectators", 341.037750, 1531.513062, 677.026367
"Chair #7", "Imperial City Arena", "ICArenaSpectators", 362.452881, -1184.084473, 385.923401
"Chair #8", "Imperial City Arena", "ICArenaSpectators", 491.028198, 1509.899414, 677.026367
"Chair #9", "Imperial City Arena", "ICArenaSpectators", 52.716934, 1446.248657, 710.201660
"Chair #10", "Imperial City Arena", "ICArenaSpectators", 553.045654, -1178.736694, 385.923401
"Stool #1", "Imperial City Arena", "ICArenaSpectators", -61.773750, -1106.272949, 365.618469
"Stool #2", "Imperial City Arena", "ICArenaSpectators", 14.032784, -1153.165649, 365.618469
"Stool #3", "Imperial City Arena", "ICArenaSpectators", 89.534325, -1103.022949, 365.618469
"Bed #1", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 193.758911, 94.179573, -219.316986
"Bed #2", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 194.123260, -90.348770, -219.017548
"Bed #3", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 295.581970, 515.692261, -224.199615
"Bed #4", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 296.902130, -516.287109, -224.199615
"Bed #5", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 451.505157, 386.335266, -224.199615
"Bed #6", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 454.399078, -382.690796, -224.199615
"Bed #7", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 558.355164, -203.565063, -224.199615
"Bed #8", "Imperial Guard Quarters", "ICPalaceGuardQuarters", 559.335388, 204.291397, -224.497498
"Chair #1", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -194.397217, 41.504032, -222.059235
"Chair #2", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -197.591232, -71.488312, -227.241272
"Chair #3", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -204.415161, -594.382751, -220.807190
"Chair #4", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -238.387390, 614.167114, -220.807190
"Chair #5", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -296.143311, -158.750809, -227.241272
"Chair #6", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -296.615112, 142.551880, -222.059235
"Chair #7", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -390.461304, -533.529602, -220.807190
"Chair #8", "Imperial Guard Quarters", "ICPalaceGuardQuarters", -395.528046, 49.727043, -227.241272
